,belongs_to_collection,budget,revenue,runtime,title,Animation,Comedy,Family,Adventure,Fantasy,Romance,Drama,Action,Crime,Thriller,Horror,History,Science Fiction,Mystery,War,Foreign,Music,Documentary,Western,TV Movie,english,release_year,release_month
26233,0,0,0.0,91.0,Walk a Crooked Mile,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-22,9
26234,0,0,0.0,90.0,Haunting of the Innocent,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,44,2
26235,0,0,0.0,123.0,The Boys,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-8,8
26236,0,0,0.0,94.0,Tender Scoundrel,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-4,12
26237,0,0,0.0,97.0,Once Before I Die,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-4,12
26238,1,0,0.0,68.0,Jungle Man-Eaters,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-16,6
26239,0,300000,0.0,91.0,The Kill Hole,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,42,8
26240,0,17000,0.0,88.0,Princess and the Pony,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41,1
26241,0,0,0.0,94.0,Wicked as They Come,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-14,5
26242,0,0,0.0,92.0,Night Court,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,-38,6
26244,1,0,0.0,67.0,Valley of Head Hunters,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-17,7
26245,0,0,0.0,67.0,Loose Ankles,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-40,2
26246,1,0,0.0,67.0,Voodoo Tiger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-18,11
26247,0,0,0.0,90.0,Sergio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,39,1
26248,0,0,0.0,97.0,One Is a Lonely Number,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6
26249,0,0,0.0,85.0,Somewhere Tonight,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41,7
26250,0,0,0.0,88.0,Roman Polanski: Odd Man Out,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,42,9
26251,0,0,0.0,105.0,The Hound of the Baskervilles,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,32,12
26252,0,5000000,0.0,98.0,Psych:9,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,40,5
26253,0,0,0.0,101.0,Her Best Move,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37,3
26254,1,0,0.0,76.0,Tarzan and the Amazons,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-25,4
26255,0,0,0.0,90.0,The Bone Snatcher,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,33,12
26256,1,0,0.0,87.0,Snow Buddies,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,38,2
26257,0,0,0.0,90.0,Trust Me,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43,4
26258,0,3000000,0.0,87.0,The Haunting Hour: Don't Think About It,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,37,9
26259,0,0,0.0,82.0,The Time of Their Lives,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-24,8
26260,0,0,0.0,118.0,The Message,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,39,9
26261,0,2500000,0.0,96.0,The Gene Generation,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,37,1
26262,0,0,0.0,85.0,The Old Maid,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
26263,0,0,0.0,69.0,Spring Is Here,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,-40,4
26264,0,0,0.0,97.0,School For All,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,10
26265,0,0,0.0,90.0,The Elephant Man,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,12,1
26266,0,0,0.0,80.0,No Questions Asked,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-19,6
26267,0,0,0.0,100.0,Sex and Consequences,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,36,1
26268,0,0,0.0,80.0,Riff-Raff,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-23,6
26269,0,4000000,0.0,95.0,On the Inside,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,41,12
26270,0,5000000,1.0,139.0,Solomon and Sheba,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,-11,12
26271,0,4500000,0.0,102.0,The Heavy,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,40,4
26272,0,0,0.0,94.0,Water,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,1
26273,0,500000,0.0,98.0,Ground Control,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,28,8
26274,0,0,0.0,101.0,Guy X,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35,6
26275,0,0,0.0,95.0,Perkins' 14,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,39,1
26276,0,0,0.0,98.0,Tell Them Willie Boy Is Here,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-1,10
26277,0,0,0.0,111.0,The Hunters,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,41,12
26278,0,0,0.0,117.0,The Sea Chase,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,-15,6
26279,0,0,0.0,84.0,Incubus,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,36,6
26280,0,0,0.0,72.0,Kevin Hart: Seriously Funny,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,7
26281,1,0,0.0,98.0,Shark Attack 2,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,31,2
26282,0,0,0.0,90.0,The Reptile,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-4,3
26283,1,0,0.0,94.0,Last of the Renegades,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-6,9
26284,0,0,0.0,0.0,One Husband Too Many,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,10
26285,0,0,0.0,72.0,Scooby-Doo! Camp Scare,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,9
26286,0,0,0.0,106.0,Half of a Yellow Sun,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,3
26287,0,0,0.0,89.0,"Hey There, It's Yogi Bear",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-6,1
26288,0,0,0.0,89.0,Top Sensation,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-1,3
26289,0,0,0.0,95.0,The Sweet Body of Deborah,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,3
26290,0,0,0.0,89.0,So Sweet... So Perverse,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,-1,10
26291,0,0,0.0,83.0,Men to Kiss,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,2
26292,0,0,0.0,0.0,Lille Fridolf Blir Morfar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13,9
26293,1,0,0.0,90.0,Beck 28 - Familjen,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,45,1
26294,0,0,0.0,89.0,The Stranger's Return,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-37,7
26295,0,0,0.0,86.0,Weary River,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-41,2
26296,0,0,0.0,90.0,Koran by Heart,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,41,10
26297,0,0,0.0,66.0,The Affairs of Martha,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-28,6
26298,0,0,0.0,90.0,Night and Day,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,8
26299,0,0,0.0,86.0,Three Night Stand,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43,12
26300,0,0,0.0,87.0,The Hangman,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,-11,6
26301,0,0,0.0,103.0,Beyond the Walls,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,9
26302,0,0,0.0,78.0,Paradise for Three,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-32,6
26303,1,0,0.0,68.0,The Feathered Serpent,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,-22,12
26304,0,0,0.0,78.0,You're Only Young Once,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-33,12
26305,0,0,0.0,105.0,In His Father's Shoes,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,27,6
26306,0,0,0.0,60.0,Jim Norton: Please Be Offended,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,6
26307,0,0,0.0,95.0,We Were Dancing,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-28,4
26308,0,0,0.0,84.0,The Secret of Dr. Kildare,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-31,11
26309,1,0,0.0,64.0,The Sky Dragon,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-21,4
26310,0,0,0.0,118.0,The Man Without a Map,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2,6
26311,0,0,0.0,98.0,The Bride Goes Wild,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-22,3
26312,0,0,0.0,140.0,PT 109,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-7,6
26313,0,0,0.0,160.0,Noah's Ark,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,29,5
26314,0,0,0.0,89.0,The Lookout,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,42,9
26315,1,0,0.0,94.0,When A Stranger Calls Back,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,23,4
26316,0,0,0.0,53.0,Mr. Magoo's Christmas Carol,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-8,12
26317,0,200000,0.0,87.0,Ritual,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,42,4
26318,0,0,0.0,102.0,Master of the World,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-9,5
26319,1,5000000,0.0,90.0,Tooth Fairy 2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,3
26320,0,0,0.0,94.0,In Name Only,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-31,8
26321,0,0,0.0,86.0,Love's Kitchen,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41,6
26322,0,0,0.0,102.0,"Stay Away, Joe",0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,-2,3
26323,0,0,0.0,92.0,They Call Me Renegade,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,17,10
26324,0,0,0.0,100.0,The Diary of Anne Frank,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39,1
26325,0,0,0.0,102.0,Wishcraft,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,32,9
26326,0,0,0.0,95.0,Knights,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,23,4
26327,0,0,0.0,90.0,The Chatterley Affair,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,36,3
26328,0,0,0.0,120.0,Fanny Hill,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37,10
26329,0,0,0.0,94.0,The Suspicions of Mr. Whicher: The Murder at Road Hill House,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,41,4
26330,0,0,0.0,98.0,The Last Wagon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-14,9
26331,0,5000000,0.0,94.0,The Philly Kid,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,42,5
26332,0,0,1.0,92.0,Ping Pong Summer,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,6
26333,0,0,0.0,90.0,Sabretooth,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,32,11
26334,0,0,0.0,265.0,Pride and Prejudice,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,1
26335,1,0,0.0,89.0,Sometimes They Come Back... for More,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,28,9
26336,0,0,0.0,95.0,Kid Galahad,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,-8,11
26337,0,0,0.0,97.0,The Captains,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,41,7
26338,0,0,0.0,116.0,Homeboy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,8
26339,0,12000000,0.0,176.0,Merlin's Apprentice,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36,4
26340,0,0,0.0,97.0,The Siege of Firebase Gloria,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,19,1
26341,0,0,0.0,95.0,The Bumblebee Flies Anyway,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,1
26342,0,0,0.0,85.0,Oasis of the Zombies,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,4
26343,1,0,0.0,75.0,The Land Before Time VII: The Stone of Cold Fire,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,30,12
26344,0,0,0.0,87.0,The Amazing Dr. Clitterhouse,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,-32,7
26345,0,0,0.0,78.0,The Freebie,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,9
26346,0,0,0.0,89.0,The Violent Kind,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,40,1
26347,0,0,0.0,72.0,Ricky Gervais: Out of England - The Stand-Up Special,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,38,11
26348,0,0,0.0,115.0,Man of the East,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,9
26349,1,0,0.0,93.0,The Desperado Trail,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-5,10
26350,0,0,0.0,99.0,Soccer Dog: The Movie,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,1
26351,0,0,0.0,95.0,Ice Soldiers,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,43,12
26352,0,0,0.0,51.0,Maniac,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-36,9
26353,0,3500000,0.0,120.0,Wild Cherry,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39,2
26354,0,0,0.0,110.0,The Key,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,10
26355,0,0,0.0,80.0,The Roost,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,35,3
26356,0,0,0.0,130.0,Sonny Boy,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,41,1
26357,1,0,0.0,84.0,Vampires: The Turning,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,35,1
26358,0,0,0.0,86.0,Siren,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,40,11
26359,1,0,0.0,71.0,The Land Before Time IX: Journey to the Big Water,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32,12
26360,0,0,0.0,93.0,Love n' Dancing,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39,1
26361,1,0,0.0,88.0,Walking Tall: The Payback,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,37,2
26362,0,0,0.0,122.0,The Way West,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,-3,5
26363,0,375000,0.0,70.0,Shock,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-24,1
26364,0,0,0.0,90.0,Mask Maker,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,40,1
26365,1,0,0.0,125.0,Thorne: Sleepyhead,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,40,10
26366,0,2000000,0.0,117.0,La Mission,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39,1
26367,1,0,0.0,89.0,Stir of Echoes: The Homecoming,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,37,8
26368,0,0,0.0,96.0,The Outrage,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,-6,10
26369,0,0,0.0,92.0,The Canterville Ghost,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,26,10
26370,0,0,0.0,84.0,Dirkie - Lost in the Desert,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,11
26371,0,0,0.0,59.0,Somewhere in Sonora,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,-37,5
26372,0,0,0.0,83.0,The Sellout,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-18,5
26373,0,0,0.0,99.0,Let the Good Times Roll,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,3,5
26374,0,0,0.0,110.0,The Vanishing American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-45,10
26375,0,0,0.0,118.0,Mandela,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,26,10
26376,1,0,0.0,100.0,TekWar: TekJustice,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,24,5
26377,0,0,0.0,78.0,Thunder Birds,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-28,10
26378,0,0,0.0,77.0,Murder Is My Beat,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-15,2
26379,0,0,0.0,89.0,Sam Peckinpah's West: Legacy of a Hollywood Renegade,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,34,7
26380,0,0,0.0,135.0,The White Sister,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-47,9
26381,0,0,0.0,56.0,The Naughty Flirt,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-39,1
26382,0,0,0.0,86.0,The Law and Jake Wade,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,-12,6
26383,0,4,0.0,83.0,Without Men,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41,6
26384,0,0,0.0,105.0,Two Times Lotte,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-20,12
26385,1,0,0.0,75.0,The Land Before Time VIII: The Big Freeze,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,12
26386,1,0,0.0,69.0,War of the Colossal Beast,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,-12,6
26387,0,0,0.0,90.0,Who's Minding the Store?,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-7,11
26388,1,0,0.0,90.0,The Six Million Dollar Man,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,3
26389,0,0,0.0,98.0,The Love Letter,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,2
26390,1,0,0.0,84.0,The Land Before Time X: The Great Longneck Migration,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33,12
26391,0,0,0.0,83.0,The Deadly Bees,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,-4,12
26392,0,0,0.0,85.0,They Came from Beyond Space,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,-3,5
26393,0,0,0.0,102.0,"Mumsy, Nanny, Sonny & Girly",0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,2
26394,0,0,0.0,90.0,Tales That Witness Madness,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,3,1
26395,0,0,0.0,90.0,Son of Dracula,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,4,4
26396,0,0,0.0,96.0,Craze,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,4,5
26397,0,0,0.0,90.0,The Ghoul,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,7
26398,0,0,0.0,91.0,Dark Tower,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,19,3
26399,0,0,0.0,93.0,Holy Water,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39,7
26400,0,0,0.0,172.0,Supernova,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,35,9
26401,0,0,0.0,96.0,Kissin' Cousins,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,-6,3
26402,0,0,0.0,101.0,Student Services,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1
26403,0,0,0.0,52.0,JLA Adventures: Trapped in Time,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,44,1
26404,1,0,0.0,96.0,Joy Ride 3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,44,6
26405,0,0,0.0,93.0,Inside Out,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,41,9
26406,0,0,0.0,84.0,The Karate Dog,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,34,5
26407,0,0,0.0,96.0,Since You've Been Gone,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,28,6
26408,0,500000,1.0,78.0,Peter and Vandy,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39,1
26409,1,0,0.0,91.0,Hercules and the Amazon Women,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,24,4
26410,1,0,0.0,102.0,Howling VI: The Freaks,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,21,1
26411,0,0,1.0,152.0,The Comedians,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3,10
26412,1,0,0.0,57.0,Vi hade i alla fall tur med vädret,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2
26413,0,0,0.0,91.0,Tomorrow You're Gone,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,42,10
26414,0,3500000,0.0,92.0,Wicked Blood,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,44,3
26415,0,0,0.0,84.0,Killer Pad,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,38,2
26416,0,0,0.0,116.0,"What Did You Do in the War, Daddy?",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-4,1
26417,0,0,0.0,80.0,Rachel and the Stranger,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-22,9
26418,0,0,0.0,88.0,The Indian Fighter,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,-15,12
26419,0,485000,0.0,80.0,"Little Fish, Strange Pond",0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,39,10
26420,0,0,0.0,82.0,Trading Mom,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,5
26421,1,0,0.0,87.0,MVP 2: Most Vertical Primate,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,10
26422,1,0,0.0,93.0,Air Bud: Seventh Inning Fetch,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32,6
26423,0,0,0.0,87.0,Chestnut: Hero of Central Park,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34,10
26424,0,0,0.0,81.0,Spymate,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36,1
26425,1,9000000,0.0,80.0,Air Buddies,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36,12
26426,1,0,0.0,89.0,The Search for Santa Paws,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,10
26427,1,0,0.0,88.0,Spooky Buddies,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41,9
