,belongs_to_collection,budget,revenue,runtime,title,Animation,Comedy,Family,Adventure,Fantasy,Romance,Drama,Action,Crime,Thriller,Horror,History,Science Fiction,Mystery,War,Foreign,Music,Documentary,Western,TV Movie,english,release_year,release_month
28955,0,0,0.0,102.0,Vollidiot,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,4.0
28956,0,1000000,0.0,95.0,20 Years After,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2008,1.0
28957,0,0,0.0,90.0,Growing Up and Other Lies,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,4.0
28958,0,0,0.0,85.0,Ronal the Barbarian,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,9.0
28959,1,0,0.0,91.0,Sex Up Your Life!,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,3.0
28960,0,0,0.0,102.0,Forgotten,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2012,12.0
28961,0,0,0.0,0.0,Jesus liebt mich,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,12.0
28962,0,0,0.0,105.0,Mount St. Elias,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2009,11.0
28963,0,0,0.0,95.0,Süperseks,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,9.0
28965,1,8000000,0.0,74.0,Cinderella III: A Twist in Time,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2007,2.0
28966,0,0,0.0,85.0,Playground,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2009,9.0
28967,0,10000000,0.0,103.0,Hui Buh,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,7.0
28968,1,0,0.0,0.0,The Little Polar Bear: Lars and the Little Tiger,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002,12.0
28969,1,0,0.0,88.0,Girls on Top 2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,6.0
28970,0,0,0.0,106.0,Jonas,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,1.0
28971,0,0,0.0,68.0,"Mickey, Donald, Goofy: The Three Musketeers",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2004,8.0
28972,1,0,0.0,83.0,Rudolph the Red-Nosed Reindeer: The Movie,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1998,10.0
28973,0,0,0.0,0.0,Russendisko,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,3.0
28974,0,7500000,0.0,83.0,Saving Santa,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,11.0
28975,0,0,0.0,88.0,Forget me not,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2013,1.0
28976,1,0,0.0,82.0,Lucky Luke: The Ballad of the Daltons,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1978,3.0
28977,0,0,0.0,115.0,The Brain,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1969,3.0
28978,1,0,0.0,84.0,Casper's Haunted Christmas,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2000,10.0
28979,0,0,0.0,0.0,The Fearless Four,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,10.0
28980,0,0,0.0,16.0,A House of Secrets: Exploring 'Dragonwyck',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2008,9.0
28981,0,4410000,0.0,90.0,Night of the Living Dorks,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2004,11.0
28982,0,0,0.0,79.0,La Planque,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,9.0
28983,0,0,0.0,90.0,The First Star,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,1.0
28984,0,0,0.0,89.0,Siegfried,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,7.0
28986,0,0,0.0,100.0,Love Exposure,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,10.0
28987,1,0,1.0,80.0,Erkan & Stefan 2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002,6.0
28988,1,0,0.0,97.0,Erkan & Stefan 3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,5.0
28989,1,0,0.0,90.0,Flodder 3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,6.0
28990,1,0,0.0,46.0,Tom and Jerry: A Nutcracker Tale,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2007,10.0
28991,1,0,0.0,82.0,Kleines Arschloch - Der Film,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,3.0
28992,0,0,0.0,90.0,Manta - Der Film,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991,9.0
28993,1,0,0.0,90.0,Girls on Top,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,3.0
28994,0,0,0.0,89.0,My Führer,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2007,1.0
28995,0,0,0.0,110.0,Stopped on Track,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,12.0
28996,0,0,0.0,91.0,Voll Normaaal,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,11.0
28997,1,0,0.0,85.0,Werner - Das muss kesseln!!!,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,6.0
28998,1,0,0.0,77.0,Werner - Volles Rooäää!!!,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,9.0
28999,0,0,0.0,95.0,What a Man,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,8.0
29000,1,0,0.0,95.0,7 Dwarves: The Forest Is Not Enough,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,10.0
29001,0,0,0.0,80.0,The Fat Spy,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1966,5.0
29002,0,0,0.0,90.0,"Die Bademeister – Weiber, saufen, Leben retten",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,6.0
29003,1,0,0.0,83.0,Ants in the Pants 2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002,3.0
29004,0,0,0.0,91.0,"Manta, Manta",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991,10.0
29005,0,0,0.0,105.0,Oscar and the Lady in Pink,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2009,11.0
29006,0,0,0.0,98.0,For a Handful of Kisses,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,5.0
29007,0,0,0.0,250.0,Vietnam in HD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2011,11.0
29009,0,0,1.0,98.0,Phoenix,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,9.0
29010,0,0,0.0,83.0,Parallels,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,2015,3.0
29011,0,0,0.0,106.0,Closed Curtain,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,2.0
29012,0,0,0.0,141.0,Gentlemen,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2014,12.0
29013,0,4700000,0.0,103.0,A Second Chance,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2014,9.0
29014,0,0,0.0,92.0,The Mystery of Happiness,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,1.0
29015,1,0,0.0,118.0,Dead Rising: Watchtower,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2015,3.0
29016,0,0,0.0,0.0,A Dream of Kings,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1969,1.0
29017,0,0,0.0,79.0,A Man to Remember,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1938,10.0
29018,0,2000000,0.0,75.0,App,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2013,4.0
29019,0,0,0.0,79.0,Arrow In The Dust,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1954,4.0
29020,0,0,0.0,93.0,Blueberry Hill,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1988,12.0
29021,0,0,0.0,87.0,Born Killers,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2005,1.0
29022,0,0,0.0,86.0,Calling Dr. Kildare,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1939,4.0
29023,0,0,0.0,84.0,Copper Canyon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1950,11.0
29024,0,0,0.0,90.0,Standby,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,11.0
29025,0,0,0.0,88.0,New Year's Day,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1990,2.0
29026,1,1950000,1.0,93.0,What Men Talk About,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,3.0
29027,0,0,0.0,94.0,Three Quarter Moon,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,10.0
29028,1,0,0.0,95.0,Ants in the Pants,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,3.0
29029,1,0,0.0,80.0,Werner - Gekotzt wird später!,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,7.0
29030,1,0,0.0,73.0,Brother Bear 2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2006,8.0
29031,1,0,0.0,99.0,No More School,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,12.0
29032,0,0,0.0,10.0,Forklift Driver Klaus: The First Day on the Job,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2001,8.0
29033,0,0,0.0,90.0,Kein Bund für's Leben,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,8.0
29034,0,0,0.0,83.0,"Fire, Ice & Canned Beer",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002,2.0
29035,0,0,0.0,130.0,The Pirates,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2014,8.0
29036,0,0,0.0,98.0,The Rose of the Rascal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2001,1.0
29038,0,0,0.0,73.0,Southside 1-1000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1950,11.0
29039,0,0,0.0,91.0,The Judge Steps Out,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1947,12.0
29040,0,25000000,1.0,100.0,Kung Fu Jungle,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2014,10.0
29041,0,0,0.0,82.0,Last Flight Out,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2004,5.0
29042,0,0,0.0,101.0,Heat,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1986,1.0
29043,0,0,0.0,100.0,Superdome,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1978,1.0
29044,0,0,0.0,82.0,Hurricane,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1974,9.0
29045,0,0,0.0,104.0,"Private Vices, Public Virtues",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1976,5.0
29046,0,600000,0.0,92.0,The Odd Angry Shot,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1979,3.0
29047,0,0,0.0,95.0,Breaking Point,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1975,10.0
29048,0,1500000,0.0,90.0,Deep Space,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1988,5.0
29049,0,0,0.0,94.0,Dollar for the Dead,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1998,1.0
29050,0,0,0.0,110.0,Five Miles to Midnight,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1962,12.0
29051,0,0,0.0,70.0,"Go West, Young Lady",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1941,11.0
29052,0,0,0.0,97.0,In God We Tru$t,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1980,9.0
29053,0,0,0.0,81.0,Law and Order,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1969,3.0
29054,0,0,0.0,97.0,Cattle Annie and Little Britches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1981,4.0
29055,0,0,0.0,104.0,Off the Minnesota Strip,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1980,5.0
29056,0,0,0.0,89.0,Lost in a Harem,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1944,12.0
29057,0,0,0.0,97.0,Somebody Killed Her Husband,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1978,9.0
29058,0,0,0.0,97.0,My Sweet Charlie,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1970,1.0
29059,0,0,0.0,97.0,A Covenant with Death,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1967,2.0
29060,0,0,0.0,104.0,My Blood Runs Cold,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1965,3.0
29061,0,0,0.0,82.0,Six Days in Roswell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1998,1.0
29062,0,0,0.0,112.0,Patrick,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1978,10.0
29063,0,0,0.0,92.0,Apache Blood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1975,1.0
29064,0,0,0.0,94.0,Rhubarb,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1951,8.0
29065,1,0,0.0,91.0,Sabrina the Teenage Witch,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1996,4.0
29066,0,0,0.0,84.0,Safe at Home!,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1962,4.0
29067,0,10000000,0.0,114.0,Shadowheart,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2009,8.0
29068,0,0,0.0,130.0,The Good Old Boys,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1995,3.0
29069,0,0,0.0,72.0,The Great Man Votes,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1939,1.0
29070,0,3000000,0.0,90.0,The Rig,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,2010,10.0
29071,0,2000000,0.0,96.0,The Unknown Cyclist,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1998,10.0
29072,0,0,0.0,54.0,The Young Rajah,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1922,11.0
29073,1,0,0.0,78.0,Thunderhead - Son of Flicka,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1945,3.0
29074,0,0,0.0,90.0,Dear Murderer,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1947,6.0
29075,0,0,0.0,119.0,Confession of Murder,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2012,11.0
29076,0,0,0.0,112.0,Moby Dick,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2011,6.0
29077,0,0,0.0,90.0,Kill Me Three Times,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2015,4.0
29078,0,0,0.0,86.0,Underwater Dreams,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2014,7.0
29079,1,0,0.0,135.0,Rurouni Kenshin: The Legend Ends,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,9.0
29080,1,0,0.0,138.0,Rurouni Kenshin: Kyoto Inferno,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,8.0
29081,0,700000,0.0,87.0,Walter,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,3.0
29082,0,0,0.0,92.0,The Atticus Institute,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2015,1.0
29083,0,0,0.0,82.0,The Last Will and Testament of Rosalind Leigh,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2012,11.0
29084,0,0,0.0,131.0,Rise of the Legend,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,11.0
29085,0,0,0.0,98.0,Thunder at the Border,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1966,12.0
29086,0,6900000,0.0,86.0,Kristy,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2014,8.0
29087,0,0,0.0,97.0,Gangster Payday,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2014,10.0
29088,1,0,0.0,91.0,The Houses October Built,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2014,10.0
29089,0,0,0.0,80.0,In Darkness We Fall,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2014,1.0
29090,0,0,0.0,90.0,Preservation,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2014,8.0
29091,0,0,0.0,84.0,Christmas at Cartwright's,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,12.0
29092,0,0,0.0,95.0,Altar,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,2014,12.0
29093,0,0,0.0,104.0,Poker Night,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,2014,12.0
29094,0,0,1.0,118.0,Marine Boy,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2009,2.0
29095,0,0,0.0,90.0,House of Bones,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2010,1.0
29096,0,0,0.0,95.0,That Burning Feeling,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,5.0
29097,0,0,0.0,103.0,Uzumasa Limelight,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,6.0
29098,0,0,0.0,95.0,Lawrence & Holloman,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,8.0
29099,0,0,0.0,96.0,The Hagstone Demon,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2011,9.0
29100,0,0,0.0,100.0,A Wolf at the Door,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2013,10.0
29101,0,0,0.0,101.0,Jellyfish Eyes,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,4.0
29102,0,0,0.0,109.0,The Ugly Swans,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2006,10.0
29103,0,0,0.0,0.0,Moscow,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,9.0
29104,0,0,0.0,100.0,"A Man, a Woman and a Bank",0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1979,9.0
29105,0,0,0.0,78.0,Atlántida,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,2.0
29106,0,0,0.0,71.0,Natural Sciences,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,3.0
29107,0,0,0.0,80.0,Lions,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,9.0
29108,0,0,0.0,130.0,The Wild Ones,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2012,10.0
29109,0,0,0.0,58.0,Profit Motive and the Whispering Wind,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2007,7.0
29110,0,0,0.0,64.0,The Face,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,11.0
29111,0,0,0.0,80.0,Balnearios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2002,4.0
29112,0,0,0.0,82.0,Paganini Horror,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1989,6.0
29113,1,0,0.0,88.0,Hardbodies 2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1986,9.0
29114,1,0,0.0,88.0,Hardbodies,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1984,5.0
29115,0,0,0.0,121.0,My Only Sunshine,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,3.0
29116,0,0,0.0,89.0,Stitches,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1985,11.0
29117,0,0,0.0,76.0,Somersault in a Coffin,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,4.0
29118,0,0,0.0,107.0,Inside,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,4.0
29119,0,0,0.0,111.0,Majority,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,1.0
29120,0,0,0.0,100.0,Vavien,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2009,11.0
29121,0,0,0.0,89.0,Time to Love,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1965,10.0
29122,0,0,0.0,86.0,The Angel of Vengeance - The Female Hamlet,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1977,1.0
29123,0,0,0.0,98.0,Suçlular aramizda,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1964,12.0
29124,0,0,0.0,90.0,Room 514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2012,10.0
29125,0,2000000,0.0,112.0,The Humbling,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,3.0
29126,0,0,0.0,135.0,"Isoroku Yamamoto, the Commander-in-Chief of the Combined Fleet",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2011,12.0
29127,0,0,1.0,91.0,Tomboy,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1985,11.0
29128,0,0,0.0,103.0,Reckless Kelly,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1994,5.0
29129,0,0,0.0,78.0,It Takes Two,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1988,7.0
29130,0,0,0.0,101.0,Regarding Susan Sontag,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2014,4.0
29131,0,0,0.0,60.0,Terror at the Mall,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2014,9.0
29132,0,0,0.0,96.0,Malibu Beach,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1978,5.0
29133,0,0,0.0,86.0,Hamburger: The Motion Picture,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1986,5.0
29134,0,0,0.0,91.0,Jocks,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1986,11.0
29135,0,0,0.0,84.0,Last Resort,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1986,3.0
29136,0,0,0.0,98.0,The Maker,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1997,10.0
29137,0,0,0.0,94.0,14 Going on 30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1988,3.0
29138,0,0,0.0,90.0,Can of Worms,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1999,4.0
29139,0,0,0.0,100.0,Babycakes,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1989,2.0
29140,0,0,1.0,86.0,Willy/Milly,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1986,11.0
29141,0,0,0.0,65.0,Little White Lie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2014,7.0
29142,0,0,0.0,83.0,Beauty and the Beast,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1978,3.0
29143,0,0,0.0,95.0,Apartment Troubles,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,6.0
29144,0,0,0.0,89.0,Lily & Kat,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,3.0
29145,0,0,0.0,90.0,Loaded,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,3.0
29146,0,500000,0.0,95.0,Running Hot,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1984,2.0
